Unnamed: 0,cve,owner,repo,patch
2087,CVE-2017-16939,torvalds,linux,1137b5e2529a8f5ca8ee709288ecba3e68044df2
2088,CVE-2017-16994,torvalds,linux,373c4557d2aa362702c4c2d41288fb1e54990b7c
2089,CVE-2017-16995,torvalds,linux,95a762e2c8c942780948091f8f2a4f32fce1ac6f
2090,CVE-2017-16996,torvalds,linux,0c17d1d2c61936401f4702e1846e2c19b200f958
2091,CVE-2017-17052,torvalds,linux,2b7e8665b4ff51c034c55df3cff76518d1a9ee3a
2092,CVE-2017-17081,FFmpeg,FFmpeg,58cf31cee7a456057f337b3102a03206d833d5e8
2093,CVE-2017-17087,vim,vim,5a73e0ca54c77e067c3b12ea6f35e3e8681e8cf8
2095,CVE-2017-17805,torvalds,linux,ecaaab5649781c5a0effdaf298a925063020500e
2096,CVE-2017-17807,torvalds,linux,4dca6ea1d9432052afb06baf2e3ae78188a4410b
2097,CVE-2017-17852,torvalds,linux,468f6eafa6c44cb2c5d8aad35e12f06c240a812a
2098,CVE-2017-17853,torvalds,linux,4374f256ce8182019353c0c639bb8d0695b4c941
2099,CVE-2017-17854,torvalds,linux,bb7f0f989ca7de1153bd128a40a71709e339fa03
2100,CVE-2017-17856,torvalds,linux,a5ec6ae161d72f01411169a938fa5f8baea16e8f
2101,CVE-2017-17857,torvalds,linux,ea25f914dc164c8d56b36147ecc86bc65f83c469
2102,CVE-2017-17862,torvalds,linux,c131187db2d3fa2f8bf32fdf4e9a4ef805168467
2103,CVE-2017-18017,torvalds,linux,2638fd0f92d4397884fd991d8f4925cb3f081901
2104,CVE-2017-18075,torvalds,linux,d76c68109f37cb85b243a1cf0f40313afd2bae68
2105,CVE-2017-18120,kohler,gifsicle,118a46090c50829dc543179019e6140e1235f909
2106,CVE-2017-18174,torvalds,linux,8dca4a41f1ad65043a78c2338d9725f859c8d2c3
2107,CVE-2017-18183,qpdf,qpdf,8249a26d69f72b9cda584c14cc3f12769985e481
2108,CVE-2017-18184,qpdf,qpdf,dea704f0ab7f625e1e7b3f9a1110b45b63157317
2109,CVE-2017-18186,qpdf,qpdf,85f05cc57ffa0a863d9d9b23e73acea9410b2937
2110,CVE-2017-18190,apple,cups,afa80cb2b457bf8d64f775bed307588610476c41
2111,CVE-2017-18193,torvalds,linux,dad48e73127ba10279ea33e6dbc8d3905c4d31c0
2112,CVE-2017-18200,torvalds,linux,638164a2718f337ea224b747cf5977ef143166a4
2113,CVE-2017-18202,torvalds,linux,687cb0884a714ff484d038e9190edc874edcf146
2114,CVE-2017-18203,torvalds,linux,b9a41d21dceadf8104812626ef85dc56ee8a60ed
2115,CVE-2017-18204,torvalds,linux,28f5a8a7c033cbf3e32277f4cc9c6afd74f05300
2116,CVE-2017-18208,torvalds,linux,6ea8d958a2c95a1d514015d4e29ba21a8c0a1a91
2117,CVE-2017-18216,torvalds,linux,853bc26a7ea39e354b9f8889ae7ad1492ffa28d2
2118,CVE-2017-18218,torvalds,linux,27463ad99f738ed93c7c8b3e2e5bc8c4853a2ff2
2119,CVE-2017-18221,torvalds,linux,70feee0e1ef331b22cc51f383d532a0d043fbdcc
2120,CVE-2017-18222,torvalds,linux,412b65d15a7f8a93794653968308fc100f2aa87c
2121,CVE-2017-18224,torvalds,linux,3e4c56d41eef5595035872a2ec5a483f42e8917f
2122,CVE-2017-18232,torvalds,linux,0558f33c06bb910e2879e355192227a8e8f0219d
2123,CVE-2017-18241,torvalds,linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982
2124,CVE-2017-18248,apple,cups,49fa4983f25b64ec29d548ffa3b9782426007df3
2125,CVE-2017-18249,torvalds,linux,30a61ddf8117c26ac5b295e1233eaa9629a94ca3
2126,CVE-2017-18257,torvalds,linux,b86e33075ed1909d8002745b56ecf73b833db143
2127,CVE-2017-18344,torvalds,linux,cef31d9af908243421258f1df35a4a644604efbe
2128,CVE-2017-18360,torvalds,linux,6aeb75e6adfaed16e58780309613a578fe1ee90b
2129,CVE-2017-18379,torvalds,linux,0c319d3a144d4b8f1ea2047fd614d2149b68f889
2130,CVE-2017-20006,aawc,unrar,0ff832d31470471803b175cfff4e40c1b08ee779
2131,CVE-2017-2583,torvalds,linux,33ab91103b3415e12457e3104f0e4517ce12d0f3
2132,CVE-2017-2584,torvalds,linux,129a72a0d3c8e139a04512325384fe5ac119e74d
2133,CVE-2018-10853,torvalds,linux,129a72a0d3c8e139a04512325384fe5ac119e74d
2134,CVE-2017-2616,karelzak,util-linux,dffab154d29a288aa171ff50263ecc8f2e14a891
2135,CVE-2017-2647,torvalds,linux,c06cfb08b88dfbe13be44a69ae2fdc3a7c902d81
2137,CVE-2017-2671,torvalds,linux,43a6684519ab0a6c52024b5e25322476cabad893
2138,CVE-2017-2920,libofx,libofx,a70934eea95c76a7737b83773bffe8738935082d
2144,CVE-2017-5207,netblue30,firejail,5d43fdcd215203868d440ffc42036f5f5ffc89fc
2145,CVE-2017-5209,libimobiledevice,libplist,3a55ddd3c4c11ce75a86afbefd085d8d397ff957
2146,CVE-2017-5225,vadz,libtiff,5c080298d59efa53264d7248bbe3a04660db6ef7
2147,CVE-2017-5340,php,php-src,4cc0286f2f3780abc6084bcdae5dce595daa3c12
2148,CVE-2017-5506,ImageMagick,ImageMagick,9a069e0f2e027ec5138f998023cf9cb62c04889f
2149,CVE-2016-10144,ImageMagick,ImageMagick,9a069e0f2e027ec5138f998023cf9cb62c04889f
2151,CVE-2017-5511,ImageMagick,ImageMagick,c8c6a0f123d5e35c173125365c97e2c0fc7eca42
2152,CVE-2017-5522,mapserver,mapserver,e52a436c0e1c5e9f7ef13428dba83194a800f4df
2153,CVE-2017-5545,libimobiledevice,libplist,7391a506352c009fe044dead7baad9e22dd279ee
2154,CVE-2017-5546,torvalds,linux,c4e490cf148e85ead0d1b1c2caaba833f1d5b29f
2155,CVE-2017-5547,torvalds,linux,6d104af38b570d37aa32a5803b04c354f8ed513d
2156,CVE-2017-5548,torvalds,linux,05a974efa4bdf6e2a150e3f27dc6fcf0a9ad5655
2157,CVE-2017-5549,torvalds,linux,146cc8a17a3b4996f6805ee5c080e7101277c410
2158,CVE-2017-5550,torvalds,linux,b9dc6f65bc5e232d1c05fe34b5daadc7e8bbf1fb
2159,CVE-2017-5551,torvalds,linux,497de07d89c1410d76a15bec2bb41f24a2a89f31
2160,CVE-2017-5576,torvalds,linux,0f2ff82e11c86c05d051cae32b58226392d33bbf
2161,CVE-2017-5577,torvalds,linux,6b8ac63847bc2f958dd93c09edc941a0118992d9
2162,CVE-2017-5592,boothj5,profanity,8e75437a7e43d4c55e861691f74892e666e29b0b
2163,CVE-2017-5601,libarchive,libarchive,98dcbbf0bf4854bf987557e55e55fff7abbf3ea9
2166,CVE-2017-5847,GStreamer,gst-plugins-ugly,d21017b52a585f145e8d62781bcc1c5fefc7ee37
2168,CVE-2017-5923,VirusTotal,yara,ab906da53ff2a68c6fd6d1fa73f2b7c7bf0bc636
2170,CVE-2017-5953,vim,vim,399c297aa93afe2c0a39e2a1b3f972aebba44c9d
2171,CVE-2017-5985,lxc,lxc,16af238036a5464ae8f2420ed3af214f0de875f9
2172,CVE-2017-5986,torvalds,linux,2dcab598484185dea7ec22219c76dcdd59e3cb90
2173,CVE-2017-6001,torvalds,linux,321027c1fe77f892f4ea07846aeae08cefbbb290
2175,CVE-2017-6074,torvalds,linux,5edabca9d4cff7f1f2b68f0bac55ef99d9798ba4
2177,CVE-2017-6345,torvalds,linux,8b74d439e1697110c5e5c600643e823eb1dd0762
2178,CVE-2017-6346,torvalds,linux,d199fab63c11998a602205f7ee7ff7c05c97164b
2179,CVE-2017-6350,vim,vim,0c8485f0e4931463c0f7986e1ea84a7d79f10c75
2180,CVE-2017-6353,torvalds,linux,dfcb9f4f99f1e9a49e43398a7bfbf56927544af1
2181,CVE-2017-6436,libimobiledevice,libplist,32ee5213fe64f1e10ec76c1ee861ee6f233120dd
2188,CVE-2017-6504,qbittorrent,qBittorrent,f5ad04766f4abaa78374ff03704316f8ce04627d
2189,CVE-2017-6594,heimdal,heimdal,b1e699103f08d6a0ca46a122193c9da65f6cf837
2190,CVE-2017-6800,Yeraze,ytnef,f98f5d4adc1c4bd4033638f6167c1bb95d642f89
2191,CVE-2017-6801,Yeraze,ytnef,3cb0f914d6427073f262e1b2b5fd973e3043cdf7
2192,CVE-2017-6802,Yeraze,ytnef,22f8346c8d4f0020a40d9f258fdb3bfc097359cc
2195,CVE-2017-6837,antlarr,audiofile,c48e4c6503f7dabd41f11d4c9c7b7f8960e7f2c0
2196,CVE-2017-6838,antlarr,audiofile,7d65f89defb092b63bcbc5d98349fb222ca73b3c
2197,CVE-2017-6839,antlarr,audiofile,beacc44eb8cdf6d58717ec1a5103c5141f1b37f9
2198,CVE-2017-6850,mdadams,jasper,e96fc4fdd525fa0ede28074a7e2b1caf94b58b0d
2199,CVE-2017-6874,torvalds,linux,040757f738e13caaa9c5078bca79aa97e11dde88
2200,CVE-2017-6887,LibRaw,LibRaw,d7c3d2cb460be10a3ea7b32e9443a83c243b2251
2201,CVE-2017-6890,LibRaw,LibRaw-demosaic-pack-GPL2,194f592e205990ea8fce72b6c571c14350aca716
2202,CVE-2017-6892,erikd,libsndfile,f833c53cb596e9e1792949f762e0b33661822748
2203,CVE-2017-6903,iortcw,iortcw,b6ff2bcb1e4e6976d61e316175c6d7c99860fe20
2206,CVE-2017-7184,torvalds,linux,f843ee6dd019bcece3e74e76ad9df0155655d0df
2207,CVE-2017-7185,cesanta,mongoose,b8402ed0733e3f244588b61ad5fedd093e3cf9cc
2208,CVE-2017-7189,php,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
2209,CVE-2017-7272,php,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
2211,CVE-2017-7273,torvalds,linux,1ebb71143758f45dc0fa76e2f48429e13b16d110
2212,CVE-2017-7277,torvalds,linux,8605330aac5a5785630aec8f64378a54891937cc
2213,CVE-2017-7374,torvalds,linux,1b53cf9815bb4744958d41f3795d5d5a1d365e2d
2216,CVE-2017-7487,torvalds,linux,ee0d8d8482345ff97a75a7d747efc309f13b0d80
2217,CVE-2017-7495,torvalds,linux,06bd3c36a733ac27962fea7d6f47168841376824
2218,CVE-2017-7524,01org,tpm2.0-tools,c5d72beaab1cbbbe68271f4bc4b6670d69985157
2219,CVE-2017-7533,torvalds,linux,49d31c2f389acfe83417083e1208422b4091cd9e
2220,CVE-2017-7541,torvalds,linux,8f44c9a41386729fea410e688959ddaa9d51be7c
2221,CVE-2017-7542,torvalds,linux,6399f1fae4ec29fab5ec76070435555e256ca3a6
2222,CVE-2017-7742,erikd,libsndfile,60b234301adf258786d8b90be5c1d437fc8799e0
2223,CVE-2017-7586,erikd,libsndfile,f457b7b5ecfe91697ed01cfc825772c4d8de1236
2224,CVE-2017-7616,torvalds,linux,cf01fb9985e8deb25ccf0ea54d916b8871ae0e62
2225,CVE-2017-7645,torvalds,linux,e6838a29ecb484c97e4efef9429643b9851fba6e
2227,CVE-2017-7863,FFmpeg,FFmpeg,e477f09d0b3619f3d29173b2cd593e17e2d1978e
2228,CVE-2017-7866,FFmpeg,FFmpeg,e371f031b942d73e02c090170975561fabd5c264
2229,CVE-2017-7889,torvalds,linux,a4866aa812518ed1a37d8ea0c881dc946409de94
2230,CVE-2017-7895,torvalds,linux,13bf9fbff0e5e099e2b6f003a0ab8ae145436309
2232,CVE-2017-7962,jsummers,imageworsener,ca3356eb49fee03e2eaf6b6aff826988c1122d93
2233,CVE-2017-8061,torvalds,linux,67b0503db9c29b04eadfeede6bebbfe5ddad94ef
2234,CVE-2017-8062,torvalds,linux,606142af57dad981b78707234cfbd15f9f7b7125
2235,CVE-2017-8063,torvalds,linux,3f190e3aec212fc8c61e202c51400afa7384d4bc
2236,CVE-2017-8064,torvalds,linux,005145378c9ad7575a01b6ce1ba118fb427f583a
2237,CVE-2017-8065,torvalds,linux,3b30460c5b0ed762be75a004e924ec3f8711e032
2238,CVE-2017-8066,torvalds,linux,c919a3069c775c1c876bec55e00b2305d5125caa
2239,CVE-2017-8067,torvalds,linux,c4baad50297d84bde1a7ad45e50c73adae4a2192
2240,CVE-2017-8068,torvalds,linux,5593523f968bc86d42a035c6df47d5e0979b5ace
2241,CVE-2017-8070,torvalds,linux,2d6a0e9de03ee658a9adc3bfb2f0ca55dff1e478
2242,CVE-2017-8071,torvalds,linux,7a7b5df84b6b4e5d599c7289526eed96541a0654
2243,CVE-2017-8072,torvalds,linux,8e9faa15469ed7c7467423db4c62aeed3ff4cae3
2244,CVE-2017-8073,weechat,weechat,2fb346f25f79e412cf0ed314fdf791763c19b70b
2245,CVE-2017-8284,qemu,qemu,30663fd26c0307e414622c7a8607fbc04f92ec14
2246,CVE-2017-8294,VirusTotal,yara,83d799804648c2a0895d40a19835d9b757c6fa4e
2247,CVE-2017-8326,jsummers,imageworsener,a00183107d4b84bc8a714290e824ca9c68dac738
2248,CVE-2017-8797,torvalds,linux,f961e3f2acae94b727380c0b74e2d3954d0edf79
2249,CVE-2017-8807,varnishcache,varnish-cache,176f8a075a963ffbfa56f1c460c15f6a1a6af5a7
2250,CVE-2017-8825,dinhviethoa,libetpan,1fe8fbc032ccda1db9af66d93016b49c16c1f22d
2251,CVE-2017-8891,dropbox,lepton,82167c144a322cc956da45407f6dce8d4303d346
2252,CVE-2017-8924,torvalds,linux,654b404f2a222f918af9b0cd18ad469d0c941a8e
2253,CVE-2017-8925,torvalds,linux,30572418b445d85fcfe6c8fe84c947d2606767d8
2254,CVE-2017-8929,VirusTotal,yara,053e67e3ec81cc9268ce30eaf0d6663d8639ed1e
2255,CVE-2017-9051,libav,libav,fe6eea99efac66839052af547426518efd970b24
2257,CVE-2017-9074,torvalds,linux,2423496af35d94a87156b063ea5cedffc10a70a1
2258,CVE-2017-9075,torvalds,linux,fdcee2cbb8438702ea1b328fb6e0ac5e9a40c7f8
2259,CVE-2017-9098,ImageMagick,ImageMagick,1c358ffe0049f768dd49a8a889c1cbf99ac9849b
2260,CVE-2017-9141,ImageMagick,ImageMagick,0c5b1e430a83ef793a7334bbbee408cf3c628699
2261,CVE-2017-9143,ImageMagick,ImageMagick,3b0fe05cddd8910f84e51b4d50099702ea45ba4a
2262,CVE-2017-9144,ImageMagick,ImageMagick,f6240ee77847787f6d7618b669d3a2040a2d6d40
2263,CVE-2017-9150,torvalds,linux,0d0e57697f162da4aa218b5feafe614fb666db07
2264,CVE-2017-9202,jsummers,imageworsener,dc49c807926b96e503bd7c0dec35119eecd6c6fe
2265,CVE-2017-9203,jsummers,imageworsener,a4f247707f08e322f0b41e82c3e06e224240a654
2266,CVE-2017-9204,jsummers,imageworsener,b45cb1b665a14b0175b9cb1502ef7168e1fe0d5d
2267,CVE-2017-9205,jsummers,imageworsener,b45cb1b665a14b0175b9cb1502ef7168e1fe0d5d
2268,CVE-2017-9206,jsummers,imageworsener,b45cb1b665a14b0175b9cb1502ef7168e1fe0d5d
2269,CVE-2017-9211,torvalds,linux,9933e113c2e87a9f46a40fde8dafbf801dca1ab9
2270,CVE-2017-9217,systemd,systemd,a924f43f30f9c4acaf70618dd2a055f8b0f166be
2271,CVE-2017-9224,kkos,oniguruma,690313a061f7a4fa614ec5cc8368b4f2284e059b
2272,CVE-2017-9226,kkos,oniguruma,f015fbdd95f76438cd86366467bb2b39870dd7c6
2273,CVE-2017-9227,kkos,oniguruma,9690d3ab1f9bcd2db8cbe1fe3ee4a5da606b8814
2274,CVE-2017-9228,kkos,oniguruma,3b63d12038c8d8fc278e81c942fa9bec7c704c8b
2275,CVE-2017-9229,kkos,oniguruma,b690371bbf97794b4a1d3f295d4fb9a8b05d402d
2276,CVE-2017-9242,torvalds,linux,232cd35d0804cc241eb887bb8d4d9b3b9881c64a
2279,CVE-2017-9434,weidai11,cryptopp,07dbcc3d9644b18e05c1776db2a57fe04d780965
2280,CVE-2017-9454,resiprocate,resiprocate,d67a9ca6fd06ca65d23e313bdbad1ef4dd3aa0df
2281,CVE-2017-9465,VirusTotal,yara,992480c30f75943e9cd6245bb2015c7737f9b661
2282,CVE-2017-9499,ImageMagick,ImageMagick,7fd419441bc7103398e313558171d342c6315f44
2285,CVE-2017-9605,torvalds,linux,07678eca2cf9c9a18584e546c2b2a0d0c9a3150c
2286,CVE-2017-9608,FFmpeg,FFmpeg,611b35627488a8d0763e75c25ee0875c5b7987dd
2287,CVE-2017-9732,elric1,knc,f237f3e09ecbaf59c897f5046538a7b1a3fa40c1
2290,CVE-2017-9798,apache,httpd,4cc27823899e070268b906ca677ee838d07cf67a
2292,CVE-2017-9985,torvalds,linux,20e2b791796bd68816fa115f12be5320de2b8021
2293,CVE-2017-9990,FFmpeg,FFmpeg,cb243972b121b1ae6b60a78ff55a0506c69f3879
2294,CVE-2017-9992,FFmpeg,FFmpeg,f52fbf4f3ed02a7d872d8a102006f29b4421f360
2295,CVE-2017-9993,FFmpeg,FFmpeg,a5d849b149ca67ced2d271dc84db0bc95a548abb
2296,CVE-2017-9994,FFmpeg,FFmpeg,6b5d3fb26fb4be48e4966e4b1d97c2165538d4ef
2297,CVE-2017-9995,FFmpeg,FFmpeg,7ac5067146613997bb38442cb022d7f41321a706
2298,CVE-2017-9996,FFmpeg,FFmpeg,e1b60aad77c27ed5d4dfc11e5e6a05a38c70489d
2299,CVE-2018-1000050,nothings,stb,244d83bc3d859293f55812d48b3db168e581f6ab
2300,CVE-2018-1000052,fmtlib,fmt,8cf30aa2be256eba07bb1cefb998c52326e846e7
2301,CVE-2018-1000115,memcached,memcached,dbb7a8af90054bf4ef51f5814ef7ceb17d83d974
2303,CVE-2018-1000204,torvalds,linux,a45b599ad808c3c982fdcdc12b0b8611c2f92824
2304,CVE-2018-1000524,fatcerberus,minisphere,252c1ca184cb38e1acb917aa0e451c5f08519996
2305,CVE-2018-10017,OpenMPT,openmpt,7ebf02af2e90f03e0dbd0e18b8b3164f372fb97c
2306,CVE-2018-10021,torvalds,linux,318aaf34f1179b39fa9c30fa0f3288b645beee39
2307,CVE-2018-10074,torvalds,linux,9903e41ae1f5d50c93f268ca3304d4d7c64b9311
2308,CVE-2018-10087,torvalds,linux,dd83c161fbcc5d8be637ab159c0de015cbff5ba4
2309,CVE-2018-10124,torvalds,linux,4ea77014af0d6205b05503d1c7aac6eace11d473
2310,CVE-2018-10191,mruby,mruby,1905091634a6a2925c911484434448e568330626
2311,CVE-2018-10199,mruby,mruby,b51b21fc63c9805862322551387d9036f2b63433
2314,CVE-2018-10536,dbry,WavPack,26cb47f99d481ad9b93eeff80d26e6b63bbd7e15
2315,CVE-2018-10537,dbry,WavPack,26cb47f99d481ad9b93eeff80d26e6b63bbd7e15
2316,CVE-2018-10538,dbry,WavPack,6f8bb34c2993a48ab9afbe353e6d0cff7c8d821d
2317,CVE-2018-10540,dbry,WavPack,6f8bb34c2993a48ab9afbe353e6d0cff7c8d821d
2318,CVE-2018-1065,torvalds,linux,57ebd808a97d7c5b1e1afb937c2db22beba3c1f8
2319,CVE-2018-1066,torvalds,linux,cabfb3680f78981d26c078a26e5c748531257ebb
2320,CVE-2018-10677,miniupnp,ngiflib,b588a2249c7abbfc52173e32ee11d6facef82f89
2321,CVE-2018-1068,torvalds,linux,b71812168571fa55e44cdd0254471331b9c4c4c6
2322,CVE-2018-10717,miniupnp,ngiflib,cf429e0a2fe26b5f01ce0c8e9b79432e94509b6e
2325,CVE-2018-1091,torvalds,linux,c1fa0768a8713b135848f78fd43ffc208d8ded70
2327,CVE-2018-10940,torvalds,linux,9de4ee40547fd315d4a0ed1dd15a2fa3559ad707
2331,CVE-2018-1129,ceph,ceph,8f396cf35a3826044b089141667a196454c0a587
2332,CVE-2018-11363,AndreRenaud,PDFGen,ee58aff6918b8bbc3be29b9e3089485ea46ff956
2341,CVE-2018-11506,torvalds,linux,f7068114d45ec55996b9040e98111afa56e010fe
2342,CVE-2018-11508,torvalds,linux,0a0b98734479aa5b3c671d5190e86273372cab95
2343,CVE-2018-11590,espruino,Espruino,a0d7f432abee692402c00e8b615ff5982dde9780
2344,CVE-2018-11591,espruino,Espruino,b6d362f6a1f2de0b3e7604848116efb509196bf4
2345,CVE-2018-11592,espruino,Espruino,8a44b04b584b3d3ab1cb68fed410f7ecb165e50e
2346,CVE-2018-11593,espruino,Espruino,bed844f109b6c222816740555068de2e101e8018
2347,CVE-2018-11595,espruino,Espruino,0a7619875bf79877907205f6bee08465b89ff10b
2348,CVE-2018-11596,espruino,Espruino,ce1924193862d58cb43d3d4d9dada710a8361b89
2349,CVE-2018-11597,espruino,Espruino,51380baf17241728b6d48cdb84140b931e3e3cc5
2350,CVE-2018-11598,espruino,Espruino,bf4416ab9129ee3afd56739ea4e3cd0da5484b6b
2351,CVE-2018-11743,mruby,mruby,b64ce17852b180dfeea81cf458660be41a78974d
2352,CVE-2018-12247,mruby,mruby,55edae0226409de25e59922807cb09acb45731a2
2353,CVE-2018-12248,mruby,mruby,778500563a9f7ceba996937dc886bd8cde29b42b
2355,CVE-2018-12435,randombit,botan,48fc8df51d99f9d8ba251219367b3d629cc848e3
2356,CVE-2018-12436,wolfSSL,wolfssl,9b9568d500f31f964af26ba8d01e542e1f27e5ca
2357,CVE-2018-12458,FFmpeg,FFmpeg,e1182fac1afba92a4975917823a5f644bee7e6e8
2358,CVE-2018-12459,FFmpeg,FFmpeg,2fc108f60f98cd00813418a8754a46476b404a3c
2359,CVE-2018-12460,FFmpeg,FFmpeg,b3332a182f8ba33a34542e4a0370f38b914ccf7d
2360,CVE-2018-12520,ntop,ntopng,30610bda60cbfc058f90a1c0a17d0e8f4516221a
2364,CVE-2018-12615,phusion,passenger,4e97fdb86d0a0141ec9a052c6e691fcd07bb45c8
2365,CVE-2018-12633,torvalds,linux,bd23a7269834dc7c1f93e83535d16ebc44b75eba
2366,CVE-2018-12904,torvalds,linux,727ba748e110b4de50d142edca9d6a9b7e6111d8
2367,CVE-2018-13006,gpac,gpac,bceb03fd2be95097a7b409ea59914f332fb6bc86
2368,CVE-2018-13093,torvalds,linux,afca6c5b2595fc44383919fba740c194b0b76aff
2369,CVE-2018-13094,torvalds,linux,bb3d48dcf86a97dc25fe9fc2c11938e19cb4399a
2370,CVE-2018-13302,FFmpeg,FFmpeg,ed22dc22216f74c75ee7901f82649e1ff725ba50
2371,CVE-2018-13303,FFmpeg,FFmpeg,00e8181bd97c834fe60751b0c511d4bb97875f78
2372,CVE-2018-13304,FFmpeg,FFmpeg,bd27a9364ca274ca97f1df6d984e88a0700fb235
2373,CVE-2018-13405,torvalds,linux,0fa3ecd87848c9c93c2c828ef4c3a8ca36ce46c7
2374,CVE-2018-13406,torvalds,linux,9f645bcc566a1e9f921bdae7528a01ced5bc3713
2375,CVE-2018-14055,znc,znc,d22fef8620cdd87490754f607e7153979731c69d
2376,CVE-2018-14056,znc,znc,a4a5aeeb17d32937d8c7d743dae9a4cc755ce773
2377,CVE-2018-14345,sddm,sddm,147cec383892d143b5e02daa70f1e7def50f5d98
2378,CVE-2018-14349,neomutt,neomutt,36a29280448097f34ce9c94606195f2ac643fed1
2379,CVE-2018-14350,neomutt,neomutt,1b0f0d0988e6df4e32e9f4bf8780846ea95d4485
2380,CVE-2018-14358,neomutt,neomutt,1b0f0d0988e6df4e32e9f4bf8780846ea95d4485
2381,CVE-2018-14351,neomutt,neomutt,3c49c44be9b459d9c616bcaef6eb5d51298c1741
2382,CVE-2018-14352,neomutt,neomutt,e27b65b3bf8defa34db58919496056caf3850cd4
2383,CVE-2018-14353,neomutt,neomutt,65d64a5b60a4a3883f2cd799d92c6091d8854f23
2384,CVE-2018-14354,neomutt,neomutt,95e80bf9ff10f68cb6443f760b85df4117cb15eb
2385,CVE-2018-14355,neomutt,neomutt,57971dba06346b2d7179294f4528b8d4427a7c5d
2386,CVE-2018-14356,neomutt,neomutt,93b8ac558752d09e1c56d4f1bc82631316fa9c82
2387,CVE-2018-14357,neomutt,neomutt,e52393740334443ae0206cab2d7caef381646725
2388,CVE-2018-14359,neomutt,neomutt,6f163e07ae68654d7ac5268cbb7565f6df79ad85
2389,CVE-2018-14362,neomutt,neomutt,9bfab35522301794483f8f9ed60820bdec9be59e
2390,CVE-2018-14363,neomutt,neomutt,9bfab35522301794483f8f9ed60820bdec9be59e
2391,CVE-2018-14394,FFmpeg,FFmpeg,3a2d21bc5f97aa0161db3ae731fc2732be6108b8
2392,CVE-2018-14395,FFmpeg,FFmpeg,fa19fbcf712a6a6cc5a5cfdc3254a97b9bce6582
2393,CVE-2018-14553,libgd,libgd,a93eac0e843148dc2d631c3ba80af17e9c8c860f
2394,CVE-2018-14679,kyz,libmspack,72e70a921f0f07fee748aec2274b30784e1d312a
2395,CVE-2018-14680,kyz,libmspack,72e70a921f0f07fee748aec2274b30784e1d312a
2396,CVE-2018-14681,kyz,libmspack,0b0ef9344255ff5acfac6b7af09198ac9c9756c8
2397,CVE-2018-14682,kyz,libmspack,4fd9ccaa54e1aebde1e4b95fb0163b699fd7bcc8
2398,CVE-2018-14734,torvalds,linux,cb2595c1393b4a5211534e6f0a0fbad369e21ad8
2399,CVE-2018-14938,simsong,tcpflow,a4e1cd14eb5ccc51ed271b65b3420f7d692c40eb
2400,CVE-2018-15822,FFmpeg,FFmpeg,6b67d7f05918f7a1ee8fc6ff21355d7e8736aa10
2401,CVE-2018-15836,xelerance,Openswan,9eaa6c2a823c1d2b58913506a15f9474bf857a3d
2402,CVE-2018-15854,xkbcommon,libxkbcommon,e3cacae7b1bfda0d839c280494f23284a1187adf
2403,CVE-2018-15856,xkbcommon,libxkbcommon,842e4351c2c97de6051cab6ce36b4a81e709a0e1
2404,CVE-2018-15857,xkbcommon,libxkbcommon,c1e5ac16e77a21f87bdf3bc4dea61b037a17dddb
2405,CVE-2018-15859,xkbcommon,libxkbcommon,bb4909d2d8fa6b08155e449986a478101e2b2634
2406,CVE-2018-15861,xkbcommon,libxkbcommon,38e1766bc6e20108948aec8a0b222a4bad0254e9
2407,CVE-2018-15863,xkbcommon,libxkbcommon,96df3106d49438e442510c59acad306e94f3db4d
2408,CVE-2018-16149,igrr,axtls-8266,5efe2947ab45e81d84b5f707c51d1c64be52f36c
2409,CVE-2018-16253,igrr,axtls-8266,5efe2947ab45e81d84b5f707c51d1c64be52f36c
2410,CVE-2018-16276,torvalds,linux,f1e255d60ae66a9f672ff9a207ee6cd8e33d2679
2411,CVE-2018-16323,ImageMagick,ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786
2412,CVE-2018-16391,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2413,CVE-2018-16392,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2414,CVE-2018-16393,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2415,CVE-2018-16420,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2416,CVE-2018-16422,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2417,CVE-2018-16423,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2418,CVE-2018-16424,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2419,CVE-2018-16425,OpenSC,OpenSC,360e95d45ac4123255a4c796db96337f332160ad
2420,CVE-2018-16426,OpenSC,OpenSC,03628449b75a93787eb2359412a3980365dda49b
2421,CVE-2018-16435,mm2,Little-CMS,768f70ca405cd3159d990e962d54456773bb8cf8
2422,CVE-2018-16640,ImageMagick,ImageMagick,76efa969342568841ecf320b5a041685a6d24e0b
2423,CVE-2018-16641,ImageMagick,ImageMagick,256825d4eb33dc301496710d15cf5a7ae924088b
2424,CVE-2018-16642,ImageMagick,ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e
